S1MEAN,S2MEAN,S3MEAN,S4MEAN,S5MEAN,S1MEDIAN,S2MEDIAN,S3MEDIAN,S4MEDIAN,S5MEDIAN,S1STDEV,S2STDEV,S3STDEV,S4STDEV,S5STDEV,S1AVEDEV,S2AVEDEV,S3AVEDEV,S4AVEDEV,S5AVEDEV,S1MIN,S2MIN,S3MIN,S4MIN,S5MIN,S1MAX,S2MAX,S3MAX,S4MAX,S5MAX,S1SKEW,S2SKEW,S3SKEW,S4SKEW,S5SKEW,S1KURT,S2KURT,S3KURT,S4KURT,S5KURT,ASA,S1MEAN2,S2MEAN2,S3MEAN2,S4MEAN2,S5MEAN2,S1MEDIAN2,S2MEDIAN2,S3MEDIAN2,S4MEDIAN2,S5MEDIAN2,S1STDEV2,S2STDEV2,S3STDEV2,S4STDEV2,S5STDEV2,S1AVEDEV2,S2AVEDEV2,S3AVEDEV2,S4AVEDEV2,S5AVEDEV2,S1MIN2,S2MIN2,S3MIN2,S4MIN2,S5MIN2,S1MAX2,S2MAX2,S3MAX2,S4MAX2,S5MAX2,S1SKEW2,S2SKEW2,S3SKEW2,S4SKEW2,S5SKEW2,S1KURT2,S2KURT2,S3KURT2,S4KURT2,S5KURT2,SUBJECT,ACTION,TRIAL
938.4172589,129.4153568,-260.8337433,-288.9286506,-233.2073424,1013.5,55.25,-181.5,-256.5,-166,573.314878,694.7520393,421.8544972,267.8780773,299.5509928,427.3616233,545.5262217,346.5954545,228.9215377,207.3234384,-794.08,-2269.7,-1759.4,-935,-1713,2204.6,2133.8,1158,370,1183,-0.349922369,0.201431278,-0.149549001,-0.102404406,-1.079922816,-0.007779862,0.079738981,0.103148554,-0.895791252,4.032805555,1050.368963,969.146252,544.4191129,385.1355665,319.7223645,274.5805004,1013.5,508.97,307.375,262.5,181,519.6592987,450.4546499,312.4572602,230.2336114,262.1306103,389.931626,359.4780812,266.6421685,200.615142,187.4926188,1,0,1,0,0,2204.6,2269.7,1759.4,935,1713,-0.020879201,1.007056771,0.890635968,0.463476481,2.070370634,-0.322159584,0.67924742,0.825360661,-0.926632169,5.088914472,19,FIVE,3
922.2103385,127.9981982,-235.6712515,-286.965151,-220.5236885,1014,49,-145,-263,-164,550.1499529,651.9815107,391.5234363,255.6899608,239.0608191,410.8935804,510.4086539,329.6873718,220.4590851,167.9727037,-672,-2048,-1696,-856,-1355,2095.1,2126.3,783,315,788,-0.409535711,0.334430491,-0.226504809,-0.047650715,-1.264321412,-0.057994765,-0.048705812,-0.344986758,-1.031131596,3.36921287,1026.341113,948.7580716,507.5369703,353.6434438,313.4467369,241.6754254,1014,416.61,252,266.5,173,502.9632669,428.6702553,289.3712626,222.4188608,217.6447644,376.3126075,349.1313894,252.5087283,196.0133622,156.978023,2,0,0,0,0,2095.1,2126.3,1696,856,1355,-0.131382692,0.972486291,0.794848422,0.364340407,1.917416449,-0.302814366,0.448008173,0.368710964,-1.131993293,4.10955025,19,FIVE,4
935.8780372,125.9506678,-251.6344532,-288.0853754,-219.6390398,1023.3,51,-172,-268,-163.5,536.7440018,665.8117282,383.4530075,255.3114864,253.8491141,403.1796147,520.3220128,326.063331,217.139561,176.1404229,-609,-2123.2,-1557,-899,-1326,2154.7,2047,1013,321.95,848.78,-0.299746208,0.227542227,-0.095432493,-0.054669009,-1.118876974,-0.170592395,0.104277042,-0.516160516,-0.934885018,3.656702461,1042.250287,950.7894872,517.2808606,358.5295476,315.2754752,246.9458807,1023.3,440,247,271.22,172,509.8505766,437.5705338,285.9741637,220.8406739,227.3593397,384.1162924,353.0352185,254.195914,192.058038,162.6458546,0,0,0,0,0,2154.7,2123.2,1557,899,1326,-0.132198894,1.01143105,0.631374629,0.403340746,1.947800175,-0.307885431,0.584680255,-0.281225446,-1.013901513,4.276571867,19,FIVE,5
887.6121721,140.3971569,-200.9650266,-341.6615988,58.89618601,1036.3,95,-122,-246,30,619.424265,643.8270617,389.1870135,312.0593709,234.7284556,480.5828215,484.815754,321.6306618,278.754252,192.7179891,-866,-2219.2,-1715.3,-1055,-609,2179.1,1974,867,290,1022,-0.586271686,-0.095725863,-0.574089849,-0.233167573,0.528283448,-0.047551307,0.509046131,0.063164561,-1.183330189,0.071362251,983.9487184,954.8957056,492.0167932,330.3768879,365.2304277,192.7684938,1036.3,339.66,217,247,162.55,509.56793,438.2268464,287.5295539,284.1000527,146.2571723,393.6831189,364.0673829,239.6871377,257.8534553,111.8826972,0.079867,0,0,0,0,2179.1,2219.2,1715.3,1055,1022,-0.105801928,1.02309972,1.209118849,0.437755777,1.367865853,-0.392918244,0.535757672,1.64410741,-1.206341705,2.759310686,19,SIX,1
909.5449129,173.1687362,-239.2270169,-352.4304973,58.88012393,1039,96.169,-144.105,-261.945,36.848,618.313254,625.7682685,379.5886266,321.1866476,243.8151386,469.2460023,459.789626,317.5283135,289.4869927,198.3511247,-865,-2279.7,-1732.8,-1036,-516,2246.9,2126.4,1088.7,240,1107,-0.622387499,-0.086212334,-0.559168888,-0.15080492,0.545350567,0.079723506,1.077454796,0.193679376,-1.262459114,0.320903027,1020.863874,975.3119073,463.6753098,335.8028568,379.3024745,199.2366463,1039,276.43,203.83,261.945,166.675,508.224585,454.414408,297.5360325,288.943941,152.3174033,383.9221728,372.3046067,252.3282248,264.9164348,116.0856728,0,0,0,0,0,2246.9,2279.7,1732.8,1036,1107,-0.12145236,1.195726189,1.162029489,0.362166666,1.502098188,-0.302027633,0.767050266,1.410894081,-1.304338137,3.511380964,19,SIX,2
916.0858431,167.7576924,-279.7707309,-352.9300825,65.41649131,1044,98.8765,-190.255,-276.72,32,615.5961447,636.2559341,390.1543686,325.6497524,252.4151742,470.8003037,466.8382304,332.477704,290.8427649,202.8573536,-803.3,-2442.3,-1784,-1103,-563,2193.2,2047,881.43,297,1379,-0.633612909,-0.101656516,-0.453022519,-0.134339746,0.782820212,0.043487963,0.993880057,0.063003024,-1.218305185,1.11950372,1036.564777,978.7712692,473.577254,366.6626272,384.5477121,202.8199789,1044,301.335,252.5,277,161.635,510.0244279,456.7275484,309.8793043,287.6106846,163.8295117,391.0894228,373.1213477,264.3690992,261.7774836,121.7036193,0.062828,0,0,0,0,2193.2,2442.3,1784,1103,1379,-0.15910746,1.178042061,1.020821104,0.386499038,1.872462623,-0.376675064,0.718903523,1.184893408,-1.253364577,6.249545443,19,SIX,3
904.9791475,168.6168753,-259.5400439,-348.8315486,51.8852479,1029.5,96.888,-173,-276.65,19.913,616.9688355,619.6776984,374.9483402,325.0342875,242.5441314,474.1537506,446.4240517,315.1769038,290.6469308,194.9343676,-860.3,-2075.4,-1589.8,-1064.9,-820,2244.7,2047,1122.2,336,1135,-0.574473678,-0.070398192,-0.414318791,-0.073430135,0.57632093,-0.084374753,1.358891131,0.090071632,-1.238972617,0.628032336,1019.389754,964.551586,451.0954763,347.3280436,384.2406476,194.1592214,1029.5,260,232,277,157,518.8715984,457.0184943,295.4428189,282.2731617,154.292321,397.8026562,370.6040311,251.9951321,258.4645192,116.863473,0.35478,0,0,0,0,2244.7,2075.4,1589.8,1064.9,1135,-0.14859597,1.299637954,1.027586925,0.346771567,1.577226013,-0.421609738,1.053951861,1.007176764,-1.307306589,3.889969665,19,SIX,4
896.4365248,157.3084883,-259.488882,-343.1037094,57.45864575,1024,87.5,-175.58,-274.39,11,622.0283524,628.8956453,374.3195214,322.1432723,255.9050673,475.4054219,469.4374425,318.8137039,287.1108417,204.6549198,-761,-2233.2,-1799,-1060.2,-735,2193.1,2379,1189,294,1077,-0.609367314,0.020315797,-0.387674166,-0.1337846,0.717200333,0.01062547,0.794930624,0.020642559,-1.208081047,0.465257039,1008.315692,965.2348049,473.0670257,349.0305882,375.6269863,201.329977,1024,315.5,230.71,277,158.79,508.7055861,443.1398999,292.5790666,283.531664,168.0423957,388.8186925,360.6651368,251.7458472,256.9815418,127.7065397,0,0,0.94934,0,0.74929,2193.1,2379,1799,1060.2,1077,-0.11131136,1.169643863,0.998120412,0.387533052,1.504061144,-0.341549384,0.869204947,0.986555534,-1.242601802,2.846382655,19,SIX,5
678.8605159,120.9435101,-200.7530223,-223.7151043,-249.4830431,982.75,0,-114,-198,-196.5,500.985898,560.8576842,280.5922499,269.4878101,262.8053426,473.5013845,439.9275509,214.7724564,218.8141275,167.8452177,-586,-1136.7,-1922.5,-788,-1707.3,1849,2047,583,253.5,166.51,-0.461917302,0.361540531,-1.344131915,-0.659318185,-2.395157999,-1.584474532,-0.658294375,2.282885878,-0.71083322,6.984146405,792.5092714,684.246421,430.3802275,224.8696577,252.3312662,250.2758756,982.75,296.5,128.49,200.665,196.5,493.6008418,379.3149991,261.6534159,242.8879138,262.0500588,466.779745,332.850338,202.7480765,194.9607936,167.2388259,0,0,0,0,0,1849,2047,1922.5,788,1707.3,-0.450406753,0.554764522,1.61053505,0.874871812,2.41544422,-1.610796569,-0.881527188,2.967453528,-0.5038766,7.058594737,19,SEVEN,1
863.2299543,120.9608321,-391.7352479,-252.1209721,-380.346254,1026.5,79,-239.5,-213,-285.58,408.1299036,622.5764751,338.0504661,265.5347011,332.3457797,319.7413507,503.3597492,289.115469,210.3186662,226.6334042,-688,-1479,-1749,-837,-1728.9,1966,2124.6,701,230,794,-1.193690825,0.431939305,-0.80105678,-0.525991137,-1.856317788,0.307659159,-0.519463453,0.790476069,-0.666471763,3.296609412,1059.000585,871.6560598,506.1940295,403.2849096,284.8550999,383.9039939,1026.5,483,244,214,286,389.8015612,381.961189,324.178756,230.0510908,328.2278445,307.3644644,319.8191391,279.1917316,185.7877331,225.2658708,1,0,0,0,1,1966,2124.6,1749,837,1728.9,-1.103089479,0.82057335,0.992007294,0.932683253,1.964105793,0.006918189,0.501450521,0.914765557,-0.438721805,3.345009308,19,SEVEN,2
864.1162705,124.0197359,-384.0697423,-250.0022794,-374.4913659,1029.55,52,-231,-214,-277,428.9130433,626.6939768,359.4633988,268.1274051,336.1027643,335.1192313,512.9733039,302.9569289,209.8438381,229.2565094,-635,-1448,-1942,-845,-1863,2047,2047,1261,326,454,-1.096923538,0.474691352,-0.700420694,-0.507310674,-1.942768968,0.334398169,-0.541386253,1.549966526,-0.549859752,3.782006074,1054.671662,877.349368,512.4098723,399.2769392,286.564427,378.827712,1029.55,497.5,234.5,217,278,401.1369319,381.3776599,342.4849791,228.6159904,331.2052487,315.6899798,316.1975585,293.9726798,182.7946358,226.6651278,1,0.54982,0,0,1,2047,2047,1942,845,1863,-0.959731938,0.860237168,1.059718021,0.97578167,2.049429401,-0.019532828,0.664373071,1.102065616,-0.273852614,3.970592425,19,SEVEN,3
860.7439297,124.7266018,-397.8715944,-248.433496,-386.7620998,1023,90,-253,-208,-280.33,430.3441182,619.8310676,347.7998679,266.5427044,339.454554,331.144076,500.1898862,296.567287,209.0362394,240.7260511,-583,-1425,-1848,-887,-1776,2047,2309.7,1090,304,280,-1.117976658,0.398356112,-0.586121703,-0.508667595,-1.772987771,0.446650717,-0.464822733,0.671290374,-0.524570708,2.778624366,1061.151623,875.3844845,503.5594101,414.1647784,284.6673629,389.2473212,1023,394.36,268.67,216,280.33,399.708456,382.1899143,328.2197345,227.4205349,336.6006233,309.8770527,321.2881132,283.5386674,181.7217452,239.1553495,0.054801,0,1,0,0.5,2047,2309.7,1848,887,1776,-0.971189301,0.853109522,0.875469022,0.980541153,1.826856669,0.093595159,0.509817802,0.560975588,-0.257503798,2.872059702,19,SEVEN,4
865.5027123,122.1306965,-412.3312892,-250.5358178,-389.7568488,1026,77,-392.335,-207.675,-286,428.2603474,627.3873589,348.7533776,270.6639493,340.3942334,330.9386638,513.0546917,291.1102088,214.8862816,242.2038904,-672,-1392,-2048,-862,-1878,2047,2160,1104,255.52,444,-1.092288557,0.399195624,-0.665498233,-0.526787018,-1.759944732,0.426962569,-0.534072626,1.523335314,-0.612577927,2.860090797,1071.777282,878.5804315,515.5346681,427.5985126,287.3645571,392.8312547,1026,479.385,428.58,208.25,286,400.733929,377.6745659,329.847776,231.169986,336.8399042,311.9886437,312.7934658,278.9792656,187.3632893,240.2581004,2.84E-14,0.2472,1,0,0,2047,2160,2048,862,1878,-0.947872251,0.825305595,1.003132603,0.975472222,1.829022724,0.044273563,0.71574274,1.399332451,-0.317720744,2.971313081,19,SEVEN,5
788.2031985,107.6875353,-305.160532,-339.4250842,166.5510976,1011,67,-185,-230,122,478.7549796,594.6604835,344.3082603,341.9923154,325.2357191,406.1856057,456.6775798,287.5066012,288.9183545,273.3846963,-597,-2048,-1969,-1024,-601,1875,1428,771,237,1480.4,-0.881328228,-0.045248193,-1.078545887,-0.589557265,0.830763659,-0.666067857,0.057736135,1.685416061,-0.854275575,0.480424866,932.1654862,804.4424013,459.6679751,328.7902117,361.5477703,277.0630254,1011,329.67,186,230,202,450.9226623,392.2142636,321.8094115,318.5031763,238.1832827,383.2672644,336.3777682,271.2399601,270.9654466,180.3974261,0,0,0,0,0,1875,2048,1969,1024,1480.4,-0.818949453,0.787859364,1.345716894,0.769994923,1.625198389,-0.789002275,0.193566121,2.281488793,-0.778676842,3.208423058,19,EIGHT,1
842.0888956,106.2692094,-402.2077662,-347.2275333,205.9426911,1013.5,105,-251,-228,178.5,451.7330478,614.4883555,368.7796062,352.958581,371.9032364,350.5079157,480.6469831,305.8288595,292.5081846,311.9235075,-590,-2197.1,-2341.8,-1095,-673,2024,1617,582,306,1696,-1.081253584,-0.077569594,-1.188152262,-0.676871401,0.813625936,0.304947315,-0.074819978,2.579726504,-0.650824195,0.470976802,1022.329346,865.1589282,490.8437379,413.7063635,373.0199683,323.3523464,1013.5,386,251.23,230,233.95,405.7814844,384.5221958,355.8261839,325.5678029,275.9338204,317.3266358,324.8797768,295.1287851,272.420505,210.7746144,0,0.33333,0,0,0,2024,2197.1,2341.8,1095,1696,-0.900316578,0.796251151,1.358923652,0.914959933,1.611115726,0.002074525,0.388805666,3.026808267,-0.553232474,3.10105526,19,EIGHT,2
838.5601284,105.6129096,-363.7993117,-344.8094848,186.8947986,1016,98.5,-226.5,-215,155,462.9842652,613.8295449,349.1406987,343.8895372,358.2819118,357.5661522,473.0577726,298.8408403,289.5754246,298.2122311,-734,-2108.4,-2048,-1079,-715,2047,1565,344,227.21,1547,-1.144296101,-0.094360109,-0.985895926,-0.65979976,0.855282674,0.567967864,0.158932575,1.400815659,-0.748458244,0.504701099,1000.255148,869.5512895,482.0268894,377.8853223,366.5502958,307.1132876,1016,355,227,217,216.5,401.7384468,394.3213946,333.8368693,320.6047063,262.5828774,312.8407315,331.7369695,286.541861,272.1719765,198.539068,0.04619,0.33333,0,0,0,2047,2108.4,2048,1079,1547,-0.895447694,0.901221924,1.158273296,0.856995991,1.6868808,0.066579823,0.592994013,1.810760417,-0.664930514,3.272672577,19,EIGHT,3
846.9170978,104.7482836,-411.0290389,-349.3649071,212.0734665,1022.75,108,-282.265,-229,201.96,470.2917896,620.8803733,369.2775745,363.5798998,377.1266473,366.693921,479.5842963,302.894592,302.6349345,312.7929574,-574.89,-2048,-2277.7,-1168.2,-595,2047,1581,567,294,1873,-0.999148661,-0.147748309,-1.165128229,-0.626508503,0.894392655,0.169011911,0.072150165,2.142769637,-0.695161394,0.689273255,1031.608762,872.8184261,489.6501382,418.8834862,381.0781857,326.9651114,1022.75,369.5,303.43,235.25,239.72,420.2505097,395.7301955,360.339328,330.1741469,283.3108848,329.6516902,334.0984414,295.5056485,278.3332831,212.378759,0,0,0,0,1,2047,2048,2277.7,1168.2,1873,-0.811268835,0.840608979,1.282752353,0.898389641,1.712161087,-0.05465719,0.342983688,2.386834682,-0.586110701,3.497446928,19,EIGHT,4
842.5941201,111.0849586,-411.2395209,-346.5103286,220.5660095,1018,117,-322.73,-217,219,465.4626346,620.7495232,379.5040128,365.7144928,376.5069113,363.2581867,476.1463618,308.296951,304.3858033,316.6452936,-741,-2048,-2048,-1167,-665.82,2047,1566.6,295,309,1647,-1.104536936,-0.206158082,-1.280942468,-0.682677718,0.721820781,0.334507956,0.390827997,2.764679176,-0.684894437,0.128946093,1029.631699,869.7303368,487.4668235,420.6713147,375.5895902,334.2029052,1018,351.75,322.73,223,252.07,412.5152069,399.9321991,369.0167955,335.7672128,280.5123986,324.1663988,333.677659,299.2108955,282.6274209,216.8005475,0,0,0,0,0,2047,2048,2048,1167,1647,-0.910598145,0.993763526,1.415988847,0.920362194,1.450985016,-0.033065181,0.959920542,3.139688839,-0.577030957,2.259997505,19,EIGHT,5
882.4464595,168.9235967,-290.116401,-295.0866669,-91.37904082,1077,205.5,-217,-241,-122,788.9744575,704.6247568,321.0212324,273.8992423,270.6918189,651.9786543,566.4064181,282.4669574,238.9866374,199.0114944,-879.6,-2481.2,-1214,-1016.4,-1119.6,2228.8,2145.3,1028,312,888.27,-0.47293924,-0.152736463,0.164968582,-0.068265638,0.441026668,-0.787278974,-0.007570433,-0.730313504,-1.029171844,1.332422934,993.3985764,1022.156195,592.3556423,350.39418,327.0475375,226.145967,1077,577,240,244,186.93,596.8860141,417.1393013,253.8290949,234.7938614,174.5379528,483.5882489,324.1525696,235.043307,211.2326582,131.8947127,0,0,0,0,0,2228.8,2481.2,1214,1016.4,1119.6,-0.0512881,0.970831706,0.324912242,0.414354068,1.410729316,-0.858365362,1.304619081,-1.336863002,-1.128265928,2.423794659,19,NINE,1
456.0183574,161.4368478,-251.8513055,-280.1947866,-86.73001856,577,108,-224.5,-263,-109,992.0453803,1143.892936,481.9518485,363.2169483,268.8918794,851.1208481,907.5668403,385.2615974,284.2909832,210.9943398,-2048,-2298.4,-1747,-1309,-1165,2352.1,2182.3,2047,817,929.35,-0.097520293,-0.065167892,0.587126709,0.12401062,0.334595517,-1.042711448,-0.587879634,1.184609435,0.051818831,0.542460201,619.2534963,930.3539925,911.0472952,434.3345855,371.3446992,227.7269085,868,686,428,307.5,198,571.0828983,709.9587124,327.0803826,269.2610764,167.1453825,459.7555654,621.453749,276.5638678,224.1274375,131.3047889,3,0,0,0,0,2352.1,2298.4,2047,1309,1165,0.422754022,0.473573363,0.828528904,0.730341422,1.093510905,-0.591681823,-1.227209641,0.898601954,-0.234949726,1.514927468,19,NINE,2
807.0770919,134.6717594,-268.156183,-295.2546362,-100.5675741,936.6,184,-226,-226,-123,731.8885917,734.0331069,421.4313071,288.2203399,342.4686377,605.4328526,574.8721125,359.3644779,243.4285613,230.3083217,-1139,-2176.5,-1519.4,-1071,-2035,2126,2047,1153,451.88,2025,-0.278040623,0.098175656,0.355717337,-0.089135402,0.465540256,-0.731155737,0.206899777,-0.350300216,-0.530112072,5.906517851,915.8093637,923.5423696,590.7973011,410.4407984,334.9080074,254.838959,937.41,543,421,242.09,194.26,577.9148292,455.7471237,284.5940496,240.9734979,249.8470193,480.9753703,345.6052461,253.9534703,211.1079069,167.4713705,0,1,0,0,0,2126,2176.5,1519.4,1071,2035,0.20355153,1.190269544,0.309236324,0.59169095,2.64833085,-0.893929068,1.327477351,-0.744657898,-0.669819766,10.19725961,19,NINE,3
426.2714681,126.4785194,-283.4702299,-293.071593,-99.98486573,588,178.5,-235,-265,-115.77,1076.938985,1149.649555,492.7275411,369.6169008,289.1820871,916.2670993,933.780173,402.9327273,293.1795753,226.972347,-2048,-2253.2,-2004,-1259,-1265,2249.2,2343.6,1909,772,1040,-0.252830796,-0.154789205,0.357914535,-0.046812328,0.30806906,-0.924812898,-0.680791667,0.82954203,-0.28842081,0.516440611,611.5124558,993.6638033,944.3563703,456.9233204,378.0815705,245.3902674,936,738,489,300,205,594.6720999,667.3349567,338.0485404,282.004198,182.6897937,495.4866511,575.3048939,280.9223309,233.6627292,146.1732412,1,0,0,0,0,2249.2,2343.6,2004,1259,1265,0.257371802,0.448033595,0.863569913,0.751564277,1.036988289,-0.895872535,-1.116767376,1.035072646,-0.312895344,1.314055089,19,NINE,4
458.9354997,186.3204186,-252.0310307,-299.1136999,-96.56792164,508,162,-201,-278.5,-108.54,913.8140022,1103.24042,405.5295019,336.6162584,268.5132189,787.9531347,859.8316234,333.4936861,269.9762754,200.929598,-1245,-2107.5,-1800,-1202,-1204,2176.3,2297.5,1554,730,1834,0.088137254,-0.12330769,0.566791121,0.059431742,0.469937553,-1.103463891,-0.399657306,0.662945966,-0.179228414,2.889743712,638.475607,855.1231232,872.6419185,384.8311626,367.6738969,221.745306,758,629.18,316,309,184,560.5037545,699.9735545,282.5485138,259.9442672,179.5340334,443.7024209,606.71508,253.9315345,217.158537,135.5299484,1,0,0.41473,0,0,2176.3,2297.5,1800,1202,1834,0.612749918,0.58932788,0.499011504,0.649383416,1.788320688,-0.335933085,-1.103963979,-0.276201284,-0.271509488,6.706020782,19,NINE,5
879.7460502,191.263257,-198.1429711,-300.7282478,-91.59621459,989.5,231.5,-112,-271,-105,749.0894759,726.3324474,362.594577,272.5093028,237.9967792,619.8148624,586.5415483,300.6403594,237.2755602,176.3813049,-969,-2048,-1311,-1220,-907,2094,2188,686,299,999,-0.295446198,-0.018712685,-0.266629106,-0.084665899,0.135366038,-0.789446686,-0.244210687,-0.609292518,-0.957694384,1.257188595,973.972653,977.7951498,612.6252354,314.6233227,328.671018,199.8163203,989.5,581,211,274,166,615.5602072,434.3530728,267.8021154,238.0450138,158.3985885,512.7116035,330.8054662,234.1870026,211.1778763,118.7552483,0.79724,0.45024,0,0,0,2094,2188,1311,1220,999,0.106997034,0.905258991,0.748631195,0.393976144,1.478286756,-1.061429017,0.665146215,-0.395297132,-1.002386352,2.714684856,19,TEN,1
494.8365027,180.3883778,-198.7596137,-308.2767983,-96.6019885,247.5,183.805,-112,-284,-79.5,881.2875747,1129.416693,462.1721117,305.3110717,267.515754,757.0753808,912.3266567,382.1910442,255.816594,207.2557258,-1042.2,-2110,-1562.2,-1090,-935.04,2313.2,2569.1,1505.3,480,1322,0.406405099,-0.118328242,-0.15025442,0.005198576,-0.043965395,-1.052120829,-0.722945979,-0.301056044,-0.734790605,0.86848278,649.0570421,769.2355034,929.8644288,387.6108377,355.3741221,218.340259,594,766,266.5,303.5,173,655.4241679,665.5298341,320.6148142,248.8739159,182.2061431,551.9243269,577.7317989,275.3660671,214.0809496,142.097747,0.5,1,0,0,0,2313.2,2569.1,1562.2,1090,1322,0.73613254,0.382398211,0.807096184,0.481240303,1.316599593,-0.762161305,-1.150290824,-0.111896667,-0.849806154,1.973899112,19,TEN,2
773.117827,177.3090245,-213.7330114,-297.6532188,-94.2564358,806.5,244.31,-138,-265,-100,813.1329561,883.1399222,412.3648633,275.5649165,276.8366865,700.4286482,716.8196174,351.2370225,241.2509177,205.7776853,-935,-2048,-1452,-893,-1400,2156,2047,929,320,1363,-0.068266443,-0.106153993,-0.137880233,0.010509249,0.236964804,-1.082540655,-0.536959668,-0.688061045,-1.074106619,1.795706369,878.8135065,913.6832374,741.8300221,364.5082463,331.0208,225.8239183,816,663,254.76,272.705,186.82,651.1090342,510.6510121,287.7675871,234.4069729,185.747593,563.5501195,416.766188,254.4148538,210.1719728,140.5697338,1,1,0,0,0,2156,2048,1452,893,1400,0.297285722,0.633149043,0.63832175,0.330820098,1.566040617,-1.148629047,-0.368890553,-0.387568105,-1.249547113,3.871067112,19,TEN,3
796.1646247,215.2996502,-191.2955251,-308.5670065,-94.41361776,956,256,-129,-267,-110.13,801.7676937,716.5258917,383.7152636,281.9097404,285.9275594,674.0500351,571.7986544,320.1223451,246.0457203,201.6170581,-1155,-1957,-1319,-1165,-1807,2167.8,2134.4,1041,596,1363,-0.264158791,-0.000665112,0.045754616,-0.066961968,0.049285226,-0.900037341,-0.232897104,-0.619369817,-0.754321831,3.566749186,906.0648739,951.1310629,606.8875588,339.1108431,338.5302241,224.9785814,964.67,569.5,242,275,176,609.8663342,437.3846871,262.2971703,245.1024868,200.0857392,510.5796446,337.3286821,236.3108139,219.1500333,140.242936,0.33333,0,0,0,0,2167.8,2134.4,1319,1165,1807,0.195273899,0.900438338,0.504200819,0.417780658,2.220084593,-1.012329292,0.612324697,-0.8395331,-0.858860192,7.697947754,19,TEN,4
592.2445611,193.6639355,-124.4488686,-318.4505338,-90.33809669,443,185,-64.5,-288,-85.952,850.7613625,1027.704694,489.4988702,288.2542388,274.7715594,735.4012831,831.6637917,391.5281872,244.4594231,213.7708224,-1121,-2257.8,-1530,-1132,-985,2245.8,2195.2,1522,339,823,0.200778391,-0.057944229,0.023946483,-0.051347491,-0.061396602,-1.092316464,-0.637956375,-0.234798136,-0.75069465,0.183795312,716.4625427,815.7327211,847.7167256,392.666937,352.3030171,226.8982065,651,714,296.32,297,183,639.4763412,612.0694498,317.5244531,245.7020508,179.3048684,543.887264,516.5979609,275.4235442,213.6682475,143.2332575,0.16417,1,0,0,0,2245.8,2257.8,1530,1132,985,0.593126983,0.500439779,0.699509721,0.464833076,1.086373366,-0.867070001,-0.852822778,-0.299762285,-0.844608919,0.951719115,19,TEN,5
468.7486109,161.2191839,-392.3226313,-306.522122,-91.0944113,504.21,125,-529.945,-300.685,-78,924.0077572,1152.231385,387.6520742,393.574556,234.6492388,769.426253,904.2943864,322.5163976,322.5018652,188.005181,-1631,-2244.2,-1942,-1435.7,-893,2260.2,2198.6,1443,775.09,819.46,-0.060998422,-0.117066282,0.696694772,-0.067881489,-0.101646109,-0.88133812,-0.563552757,1.129020706,-0.221334208,-0.064387525,708.4404954,859.8876664,912.9629609,464.7837377,394.3745988,199.029768,794.145,697.18,539,367.99,167,577.8300455,720.9602311,296.8851885,305.4491852,154.0528398,468.4463055,632.811984,257.5455894,252.822402,123.5928423,1.1944,0.36417,0,0,0,2260.2,2244.2,1942,1435.7,893,0.498718225,0.453673794,0.228295352,0.704737036,0.994663621,-0.592648009,-1.267705688,-0.434703033,-0.136351271,0.687794938,19,ELEVEN,1
447.6412874,179.2105027,-425.1103687,-298.9178779,-86.74243781,466.95,122.5,-556.06,-290,-59,979.4237565,1151.571847,414.8569161,417.7998602,256.7710365,818.1800201,900.1529146,336.9319353,338.5521622,207.672792,-2048,-2347.2,-2048,-1483,-1063,2309.9,2236.9,1384,951,945,-0.148013412,-0.109125367,0.532219973,-0.035469254,-0.114903207,-0.869581676,-0.521369198,1.193796294,-0.09001355,-0.018444402,714.2087232,895.669355,907.036505,502.8303644,405.3865955,212.0178306,883.5,684,564,373,177,597.638362,731.5595969,316.1577852,315.4966437,168.7838413,488.4379627,640.1487938,258.3945814,259.2604933,136.8630292,0,0,0,0,0,2309.9,2347.2,2048,1483,1063,0.334732409,0.473789654,0.436174502,0.750610133,0.961383398,-0.765387927,-1.25262786,0.55395919,0.017625867,0.738843147,19,ELEVEN,2
191.8614272,232.4061513,-304.4215216,-276.8832759,-53.62139924,0,0,-205.5,-219,0,901.7624912,1094.204074,442.9567178,412.8586457,242.4912132,715.4921738,835.4158201,372.2024448,344.4073282,185.9360993,-2048,-2152.1,-2048,-1536,-776,2149.4,2244,1475,820,1047,0.164618516,-0.073506404,0.042562866,-0.194319061,0.141996053,-0.494342437,-0.267842269,0.834250372,-0.261057369,0.605957952,512.8698589,700.0694261,811.379128,400.0110757,372.6108803,181.6161613,669.27,594.5,311.5,329.5,143.365,599.7396488,769.863869,358.9489035,329.0138238,169.3500077,506.6992707,672.1961781,312.1208883,277.5243222,139.1835184,0,0,0,0,0,2149.4,2244,2048,1536,1047,0.536148432,0.551473563,0.752857884,0.695950317,0.943487103,-0.624393343,-1.226903117,0.353679864,-0.220754192,0.588923378,19,ELEVEN,3
