S1MEAN,S2MEAN,S3MEAN,S4MEAN,S5MEAN,S1MEDIAN,S2MEDIAN,S3MEDIAN,S4MEDIAN,S5MEDIAN,S1STDEV,S2STDEV,S3STDEV,S4STDEV,S5STDEV,S1AVEDEV,S2AVEDEV,S3AVEDEV,S4AVEDEV,S5AVEDEV,S1MIN,S2MIN,S3MIN,S4MIN,S5MIN,S1MAX,S2MAX,S3MAX,S4MAX,S5MAX,S1SKEW,S2SKEW,S3SKEW,S4SKEW,S5SKEW,S1KURT,S2KURT,S3KURT,S4KURT,S5KURT,ASA,S1MEAN2,S2MEAN2,S3MEAN2,S4MEAN2,S5MEAN2,S1MEDIAN2,S2MEDIAN2,S3MEDIAN2,S4MEDIAN2,S5MEDIAN2,S1STDEV2,S2STDEV2,S3STDEV2,S4STDEV2,S5STDEV2,S1AVEDEV2,S2AVEDEV2,S3AVEDEV2,S4AVEDEV2,S5AVEDEV2,S1MIN2,S2MIN2,S3MIN2,S4MIN2,S5MIN2,S1MAX2,S2MAX2,S3MAX2,S4MAX2,S5MAX2,S1SKEW2,S2SKEW2,S3SKEW2,S4SKEW2,S5SKEW2,S1KURT2,S2KURT2,S3KURT2,S4KURT2,S5KURT2,SUBJECT,ACTION,TRIAL
520.0907104,82.03985327,354.6524891,-311.4284416,-75.48400506,214,-31,353,-223,-131,447.1963164,498.1093114,498.2212835,238.8286954,87.30031245,435.0801677,390.2074394,448.5153063,222.6922297,83.02628352,56,-565,-210,-596,-169,1070.2,971,967,7,64,0.366340174,0.621271817,0.019336135,-0.116303103,0.480929532,-1.80767104,-0.581078449,-1.72872733,-1.627774209,-1.545834798,711.1179803,520.0907104,373.7994688,514.7360145,312.326576,98.33792284,214,188,353,223,131,447.1963164,339.1945533,330.1245842,237.6523901,60.38963353,435.0801677,305.0847833,316.82314,221.9737223,55.60158218,56,29.826,191,0,0,1070.2,971,967,596,169,0.366340174,0.717416957,0.35672403,0.126188456,-0.54306966,-1.80767104,-1.021434662,-1.735152185,-1.636450773,-1.28342926,11,2,3
613.8353995,99.56571558,255.6141761,-311.5789381,-75.34617807,497,204,344,-223,-134,344.5730505,538.4331892,587.2831209,239.4653682,88.39301726,323.8034005,436.7729968,527.4680722,223.283459,84.1200265,184,-672,-609,-601,-173,1046,981,902,12,63,0.18732671,0.211455471,-0.255850555,-0.116496174,0.485929251,-1.699065576,-0.896098448,-1.509084642,-1.628277033,-1.545763623,744.8518763,613.8353995,456.68614,578.5909074,312.7016951,99.34707084,497,236,605,223,134,344.5730505,301.9464796,274.5012563,237.9967028,60.1551145,323.8034005,280.4554944,247.3495928,222.3852534,55.31895518,184,185,197,0,0,1046,981,902,601,173,0.18732671,0.692149012,-0.154227864,0.128791941,-0.559970891,-1.699065576,-1.220674973,-1.625252646,-1.639054895,-1.261229417,11,2,4
595.3448324,129.7587828,241.4847541,-310.9781319,-75.5854113,400,226,318,-223.52,-132.92,358.4144128,537.9064181,596.1262536,242.2789829,107.9186116,339.0059218,440.2728307,534.7510185,224.1502404,88.89769941,-167,-678,-740.11,-606,-1174,1049,1419,1532,386,746,0.19567884,0.245194397,-0.187699908,-0.048452091,0.19048702,-1.637933751,-0.989141697,-1.51864062,-1.46827653,13.56697724,729.3889569,597.5817176,465.6374467,577.3616475,316.5650855,105.6077477,400,245,609,223.755,133.475,354.6707733,298.7983125,283.2351684,234.9289534,78.76772428,337.2054125,269.5678745,254.3947481,219.8185255,57.97548598,20.804,22,94,0,0,1049,1419,1532,606,1174,0.237249946,0.772371582,-0.081947375,0.131375145,3.237438757,-1.711083991,-0.987963026,-1.58245255,-1.633961313,33.30524119,11,2,5
-148.1033442,52.29736705,196.60969,-312.0518179,-73.42342353,64,175,733,-224.49,-133,412.6154753,459.4946141,804.2964842,240.3360633,94.93888702,395.4675302,388.3519893,779.7771615,223.4470422,86.35488983,-781.71,-1195,-1297,-847,-562,788,1341,1674,123,405,-0.29102565,-0.092906153,-0.382472541,-0.10927204,0.403763546,-1.73171754,-1.042750609,-1.767012701,-1.601724183,0.101377403,407.5442572,366.0524078,398.6789462,819.0990995,314.1601578,101.8711548,307,211.73,785,224.49,133.18,241.1538777,234.25292,120.077126,237.5725672,63.44313737,223.15097,225.5938642,99.76064565,221.7534915,54.50572349,7,12,185,0,0,788,1341,1674,847,562,0.122667382,0.324421179,0.366327115,0.132931703,0.230003517,-1.659778733,-1.489386319,1.40851528,-1.62365573,2.479268512,11,3,1
435.1152188,-15.86916514,118.2010459,-311.4942602,-73.6463284,460,148.28,340,-221,-134,489.6052886,514.0411257,644.7051737,239.5626721,87.71673394,440.664453,403.0766459,551.8015248,223.5541423,83.72401143,-187,-1026,-970,-601,-169,1012,417.16,918,9,64,-0.059665278,-1.351555618,-0.556193712,-0.120216043,0.501498433,-1.706609891,0.076180321,-0.896794043,-1.62961602,-1.555520921,553.1735958,527.6874968,393.5551468,575.4417339,312.5489509,98.49101983,460,250,482,221,134,387.9994774,330.9584418,313.5881141,238.1843808,58.44282183,356.7263787,260.7207266,291.6706771,222.7103897,53.91038171,46.805,119,169,0,0,1012,1026,970,601,169,0.094742227,1.182824036,0.134988795,0.131771184,-0.607109974,-1.695285938,-0.221451652,-1.650888215,-1.639730853,-1.242809864,11,3,2
59.75336848,-10.06710064,373.3252514,-311.9866873,-73.37617374,64,-229,878,-222,-132,108.5864391,588.6325561,769.4206031,240.4019798,88.758032,92.42811853,515.0913165,677.0597883,224.2620677,84.38513969,-195.83,-567,-1008,-599.07,-167,190,1013,1001,7,66,-0.357007552,0.747641706,-0.922851725,-0.118737899,0.500935838,-1.230788976,-0.910856494,-0.75415224,-1.629393802,-1.526687436,495.7452076,104.6829971,517.1047366,775.1918895,313.2966617,99.09022104,111,528,951,222,132,66.33087139,281.2077546,360.9149364,238.6915495,58.66241661,57.40166681,219.346358,286.6097048,223.2140882,53.52828293,0,222,53,0,0,195.83,1013,1008,599.07,167,-0.334561452,0.701747706,-1.449155929,0.132996173,-0.606985405,-1.269705151,-0.75107521,0.180352779,-1.641853376,-1.178979953,11,3,3
64.44078462,205.0445143,295.7172967,-310.7436276,-71.44302538,76,309.79,633,-223,-132,446.7542262,542.156414,652.6587082,240.1793933,90.80551301,311.9487913,405.0010444,507.4252659,223.9061177,86.03960471,-728,-724,-976,-599,-168,677.85,971,785,11,75,-0.553221545,-0.421234777,-1.310718041,-0.115952809,0.509281077,-0.483807966,-0.550988166,-0.03391709,-1.628592286,-1.494736524,485.0879251,349.8908505,491.353622,684.855644,312.5264207,100.329968,229.16,353,716,223,132,285.07251,307.3447053,210.2785184,237.8539274,57.28405124,272.8826075,279.9534101,163.5672053,222.4798832,51.37527353,59,108,325,0,0,728,971,976,599,168,0.29688728,0.386151258,-0.436398033,0.135314259,-0.642865001,-1.77288826,-1.305136027,-0.660434081,-1.645491255,-1.053830636,11,3,4
96.5161513,212.4960609,308.2027478,-312.4476093,-71.29939444,110,311,663,-223,-132,420.6358914,552.1896961,651.0597907,240.9679323,90.91806521,293.5438382,404.4626737,506.2498389,224.5482517,85.77129189,-738,-792,-981,-651,-177,766.09,1096.1,850.67,13.39,134,-0.460736623,-0.539673498,-1.309447549,-0.115727103,0.521009694,-0.447705994,-0.47774378,-0.040197972,-1.622425147,-1.450227294,502.161318,345.0516209,511.1239826,690.8566522,314.2219848,100.7055952,229,365,733,223,132,259.1168915,297.8696298,203.5155619,238.6485147,56.62050185,246.5381207,275.5232835,155.1075858,223.1287513,50.68344818,56,73,279,0,0,766.09,1096.1,981,651,177,0.353552571,0.400275971,-0.607079087,0.135096556,-0.621536721,-1.683297752,-1.377842381,-0.53081668,-1.639254287,-1.079531442,11,3,5
957.3831982,102.0407967,-102.9413363,-319.7569627,-80.93974442,1054.1,17,-67,-235,-105.76,608.2889757,676.2615753,324.2053101,257.4477093,156.8542301,482.2359426,481.1632061,256.684832,236.6956187,120.5602264,-595,-2408.4,-1325.4,-742.4,-733,2172.2,2214.3,870,204.03,515,-0.308763954,0.016597915,-0.417647722,0.085421859,0.334021239,-0.585415092,1.290650606,-0.335376161,-1.355745956,0.586301072,1022.930882,982.5080157,468.9104361,260.6080355,339.5119213,146.6926095,1054.1,212.67,189.33,235,135.75,566.7836083,497.7205778,218.520805,230.7527551,98.11125452,452.9782969,406.9396008,180.9649477,218.4876602,75.15742407,1,1,0,0.75401,0,2172.2,2408.4,1325.4,742.4,733,-0.119588507,1.304308411,0.977506988,0.149813085,1.061764098,-0.746394821,1.074391416,0.226863584,-1.638509283,2.036095821,11,4,1
961.4117223,101.7365378,-99.32976228,-309.3773256,-96.31118245,1066.6,16.5,-71,-229,-118,596.5808541,664.2931586,325.5039728,258.9467662,176.5519715,461.0688695,477.1720351,256.9561942,232.0788721,128.1715117,-764,-2087.1,-1463,-767,-1254,2131.9,2094.2,931,246,541,-0.480677002,0.063227796,-0.425424741,0.078472289,-0.279149004,-0.303854966,1.19240818,-0.083132667,-1.181456754,3.742489748,1024.46054,993.1140291,466.9391188,261.2383875,334.2582399,161.9549496,1066.6,232,186,235,140,542.1324431,483.1932326,218.031638,225.896714,119.1914319,420.7372166,395.5533105,180.3581067,210.1329516,85.10792273,0,1,0,0,0,2131.9,2094.2,1463,767,1254,-0.227111059,1.289117129,1.090548855,0.235018443,2.39566151,-0.581118595,1.141358808,0.97198223,-1.523697924,13.87978956,11,4,2
946.2615539,114.9573047,-110.6880096,-318.4611947,-82.14550705,1047.35,20,-71,-222.5,-109,604.7691696,679.1019527,326.5601905,256.983232,163.2900721,479.1072898,482.6500218,260.6474112,235.5442718,121.2617211,-643.79,-2121.8,-1095,-780,-839,2107.6,2115.2,889,197,727,-0.339343473,0.056111616,-0.277708068,0.061192719,0.563127494,-0.532941084,1.265701232,-0.426402499,-1.318208501,1.611274823,1014.417746,974.3453705,469.0263098,264.7513944,338.6606564,149.9517095,1047.35,211.915,187.47,222.5,132.96,558.361165,504.2354423,220.8088995,229.6886726,104.4709294,446.179497,411.7247155,186.2948333,217.3055431,79.14628538,0,0,1,0,0,2107.6,2121.8,1095,780,839,-0.126634456,1.297733648,0.856542906,0.192260738,1.290043447,-0.722112875,0.935946613,-0.342363045,-1.610088827,3.146994121,11,4,3
977.2460671,123.1969332,-99.07940326,-322.1704438,-86.94319065,1054.4,22.406,-61,-232.5,-111,611.6624566,677.840542,328.4530595,258.4169621,161.6524641,478.3295925,490.4703006,262.7203542,234.5619776,121.9750844,-655,-2048,-1155,-783,-824,2071.9,2047,849,251,574,-0.376058486,0.037360957,-0.347526072,0.059564107,0.371120024,-0.4810607,1.079877641,-0.477082531,-1.229774528,1.22843758,1044.680335,1005.621984,474.3311252,266.1785547,342.2839073,151.8722292,1054.4,220.125,198.66,233.5,133,563.7682731,499.5409671,216.3652666,231.1008021,103.0389816,445.4066833,409.8347104,180.9378616,216.3405251,78.54241808,0,0,0,0,0,2071.9,2048,1155,783,824,-0.152887322,1.225597635,0.88033757,0.205484441,1.295356957,-0.713190054,0.70494556,-0.147112447,-1.531546428,3.381843005,11,4,4
980.9929172,113.2919405,-103.8362909,-315.932223,-84.03185219,1080,19,-76,-233,-115.97,597.115012,676.1155448,312.3208968,260.5374941,169.0291487,466.6155804,489.2432342,247.8671874,234.8100156,127.4559441,-623,-2281.7,-1059,-779,-825,2209.2,2047,792,271,486.19,-0.422130162,0.011746209,-0.302507772,0.066702715,0.492938959,-0.502126893,1.093843645,-0.416873736,-1.183092206,0.750624955,1045.389241,1002.886255,475.8878294,253.689187,338.7303479,157.2216547,1080,234,185,236,136,559.5418761,493.3281822,209.6107651,230.0998651,104.4183621,438.7587339,406.9218552,173.9188181,214.2861038,80.5093273,0,0,0,0,0,2209.2,2281.7,1059,779,825,-0.253974241,1.229846893,0.89521688,0.223604978,1.04368037,-0.681906802,0.854848819,-0.237143853,-1.505684865,1.565650172,11,4,5
941.2813177,145.2379798,-114.9710506,-296.277426,-181.3375547,1013,16,-30,-271.5,-150,556.6099833,592.9058183,358.9189413,239.5320508,163.8327567,424.2855934,447.053701,282.5474965,208.0713897,124.5692303,-549,-1894.8,-1754.3,-725,-789,2053.9,2047,650,257,274,-0.266312783,0.435236554,-0.775888478,0.205867386,-0.647380302,-0.401291776,0.433466871,0.182956883,-0.94033338,0.474500612,1020.287486,955.7536896,422.5940938,271.9452697,322.3513844,195.6203516,1013,200,166,271.5,152,531.3621841,440.4129226,260.874049,203.0691903,146.4730464,407.4049499,373.4318719,215.7109824,183.0594733,114.2137716,0,0,0,0,0,2053.9,2047,1754.3,725,789,-0.126411471,1.116776061,1.222920963,0.187398966,1.149112691,-0.501974572,0.203006964,1.401785946,-1.341737333,0.755521284,11,5,1
947.9689713,145.9627179,-94.80956157,-290.8214216,-182.2797164,1014,19.7145,-15.75,-270,-150,564.3871895,595.5030312,376.7351572,247.9934483,179.1350287,434.6327211,454.6748931,297.606709,214.016493,135.9943158,-528,-2031,-1467,-797,-803,2350,2047,737,308,535,-0.244691799,0.515215159,-0.569361502,0.13415472,-0.379042166,-0.463672322,0.19787623,-0.12724555,-0.843901745,0.613299975,1023.104165,962.254878,432.9163271,288.3281758,320.5954687,203.8756451,1014,219.11,187,273,155,539.6583144,434.0923819,260.2903532,208.0577819,154.097851,417.9680669,366.9411351,220.5601336,185.6424688,122.5982349,1,0.5,0,0,0,2350,2047,1467,797,803,-0.111313712,1.071887219,1.007199353,0.292277289,1.075009255,-0.552223941,0.161445822,0.466734274,-1.131482129,0.460043624,11,5,2
949.8823822,148.7067017,-98.10162788,-294.3220391,-182.3355021,1024,32.5,-17,-277,-151,563.4516349,592.0851799,363.6276903,237.7466165,166.4213982,438.0360469,445.8132749,283.4843454,208.6456574,125.3243515,-252,-1967,-1256,-779.97,-709,2097.9,1863,795.27,272,296,-0.29774455,0.392618116,-0.556805136,0.015442688,-0.625131277,-0.527812641,0.264949954,-0.139384644,-1.055344256,0.569145741,1026.589427,964.0927225,429.9618794,274.4087363,313.7624988,197.6369119,1024,207.5,166.86,277,154,538.763339,433.2783301,257.9071527,211.4145496,147.9157426,421.4416478,368.0042348,218.0627811,189.7429313,114.895655,0,0.5,0,0,0,2097.9,1967,1256,779.97,709,-0.171451273,1.054655762,1.009046726,0.272322328,1.17202112,-0.622255207,0.01836539,0.046571629,-1.233998379,0.79517103,11,5,3
944.7345053,151.633068,-113.9479716,-291.8151643,-193.633797,1015.9,17.5,-33.8155,-274,-155,564.4445547,598.5688375,379.2937182,240.1327811,163.5460689,432.8290882,454.6685781,298.1248646,208.115634,125.8331026,-616.46,-2000,-1409,-792,-745,2114.2,2047,843,276,238,-0.25731695,0.478808545,-0.643085482,0.094490382,-0.800245903,-0.448281127,0.40210779,-0.043545366,-0.978092598,0.475071009,1025.256139,959.3984623,431.0069926,290.7435778,315.5461068,202.7030724,1015.9,210.19,177,275.37,156,539.1317137,442.0827831,268.8567245,207.9519919,152.1552361,415.5347408,372.4401222,225.1382005,185.407017,119.0201676,2,0,0.55568,0,0,2114.2,2047,1409,792,745,-0.122090811,1.126581569,1.120353798,0.252692707,1.139601229,-0.539869747,0.362128394,0.710251408,-1.239413513,0.674642141,11,5,4
952.2429205,139.4890585,-108.1829363,-290.2651205,-191.6159372,1015.8,14,-30,-269.575,-153.75,564.1384083,596.5059346,368.6256034,237.4714936,171.5554155,434.4963952,450.1284565,294.12688,206.3451231,131.1873947,-668,-2048,-1493,-751,-772,2154.5,1900,710.44,321,319,-0.278064996,0.394227553,-0.614557729,0.152999936,-0.629725127,-0.462130905,0.377966842,-0.35381894,-0.941025451,0.492341628,1029.027615,965.4555804,429.29324,285.4136663,314.8642567,206.2586814,1015.8,207,183,273.55,158,541.2044791,436.9279715,257.0885107,203.7155505,153.6311651,419.0120906,371.839053,217.6819154,182.7947416,120.5264211,0,0,0,0,0,2154.5,2048,1493,751,772,-0.154686415,1.079595744,0.972775158,0.220045122,1.137104022,-0.571121225,0.18765333,0.207679421,-1.306207013,0.692068853,11,5,5
914.3076532,111.7100522,-116.665549,-334.8490852,41.49821717,1043.75,24.6585,-50.2905,-230,16,587.933523,602.5629906,414.0848278,313.115852,205.8722815,460.5149527,446.3262909,326.5301356,278.9976889,171.343611,-741,-1820,-1624.4,-1001,-551,2081.7,1740,1235.2,268.29,763,-0.52433777,0.221052785,-0.630697244,-0.147097583,0.578705353,-0.185476975,0.237082024,0.353915785,-1.243545786,-0.061254697,987.8737179,954.3855019,436.3791968,324.4007421,366.8470433,171.0773323,1043.75,210.5,215,231,140,520.32217,430.1691198,282.4808276,274.9135526,121.7549388,409.5927727,370.7429506,230.3560994,250.4304808,90.04956214,0,0,0.41848,0,0,2081.7,1820,1624.4,1001,763,-0.208397383,0.956215549,1.357461884,0.411589628,1.495411905,-0.517553846,-0.234986166,2.096124247,-1.288733716,2.673795218,11,6,1
907.9922156,117.8053991,-91.32407106,-333.3242256,29.22171421,1037.5,21.8135,-45.842,-220,18.625,578.4020364,594.9100773,379.4119966,305.1335159,191.7899839,449.6531472,440.7281243,305.3574001,277.4887482,162.343779,-717,-1950,-1232,-908,-553,2047,1615,839,198,663,-0.539978263,0.207598702,-0.406125025,-0.140994563,0.427626853,-0.210514523,0.358059908,-0.521602581,-1.403817037,-0.232374717,979.0949952,945.7339945,428.9947529,305.6591721,358.7066251,162.5028361,1037.5,196.25,210,220,142,514.3480175,428.5808254,242.5427195,274.8326723,105.9169849,401.5287499,369.6180214,206.6835289,254.5558291,77.56507451,0,0,0,0,0,2047,1950,1232,908,663,-0.249949045,1.009189174,0.871807662,0.336100512,1.40912644,-0.481289899,-0.111890243,-0.173702832,-1.473344294,2.724077251,11,6,2
917.9187492,113.3710243,-98.29044394,-332.9938842,27.6649815,1044,25,-35,-225,2,582.6465678,597.4679963,384.4038971,304.752035,195.3471508,456.67338,439.9099888,309.9886633,277.1729431,162.3799909,-740,-2048,-1278,-890,-581,2100,1770.3,1033.3,207,767,-0.459578144,0.228963268,-0.401767654,-0.131877747,0.63505828,-0.341410228,0.392791211,-0.376667677,-1.403017037,0.059598473,988.3011225,948.7404807,429.1080009,307.0654689,358.6920324,161.641386,1044,196,209,225,138,530.960171,430.8293562,251.2009284,274.0276263,113.0798669,417.5772939,369.4380241,213.0859512,253.9155221,82.59069754,0,0,0,0,0,2100,2048,1278,890,767,-0.222792576,1.023049927,0.9345163,0.328355407,1.541920789,-0.577132635,-0.028623503,0.034825521,-1.471719137,3.256526409,11,6,3
910.6305601,101.8368138,-97.47791439,-334.360847,27.65248703,1048.5,14.558,-53.833,-218,7,563.4003197,593.6555316,369.3645795,302.4371065,187.573918,440.8845223,437.4973687,296.3042802,276.3874105,159.2159445,-754,-1792,-1298,-899,-585,2083,1654,872,174,701,-0.594592289,0.207730306,-0.411712559,-0.134264073,0.413390717,-0.21948724,0.262920972,-0.417067682,-1.43584485,-0.279822039,980.6541355,942.799547,427.6443203,296.6155225,357.5623104,158.8767361,1048.5,191,201,218,141,507.7093794,424.0713992,240.6539681,274.6033459,103.4179201,398.8295927,367.6923071,203.4155883,255.3642421,75.98773974,0,1,0,1.5,1,2083,1792,1298,899,701,-0.345214526,0.961752211,0.939183728,0.311452318,1.324419118,-0.511845495,-0.268197338,0.026876225,-1.506299558,2.599687183,11,6,4
909.538458,105.6009969,-118.0361335,-334.5641004,38.55903066,1050,22,-56,-229,15,578.6327544,599.5055825,391.5533867,309.7653799,202.8429239,456.1174908,445.7350932,315.8022265,277.6520548,167.4536792,-769.69,-1768,-1468,-892,-633,2047,1611,802,202,719,-0.587923008,0.276878937,-0.48290634,-0.156435736,0.605545126,-0.196501968,0.075880579,-0.332801319,-1.331019377,-0.028455345,982.7330472,948.0554986,436.7016209,314.6661048,363.1095554,167.0285543,1050,207,216,229,138,513.0564882,423.9694811,261.1214276,275.7318943,121.321022,406.6449784,369.3830619,220.9556123,252.406316,89.18476858,0.66667,0,0,0,0,2047,1768,1468,892,719,-0.29554815,0.906862255,0.999594783,0.383747569,1.475281329,-0.545906006,-0.417365333,0.575584307,-1.382716654,2.411361317,11,6,5
886.4219921,138.4791063,-113.6549625,-276.8874495,-255.6444459,1053,-26,-70,-282,-187,441.8805474,523.4727611,289.606644,226.7317769,225.3533106,343.6752078,401.5509374,212.4871617,188.2381697,150.0197193,-535,-1029,-1823,-744,-1570,1878,2047,775,216,253,-1.15859961,0.931288336,-0.990784283,-0.151493039,-2.227450412,0.159548957,0.004750437,2.184671843,-0.816321478,5.740118313,979.7237385,900.0268869,371.7750379,219.7227195,294.9699689,257.7965447,1053,176,152,282,187,413.45128,393.6047527,220.2133389,202.6365386,222.886951,323.5893696,335.0132003,162.551024,170.4059358,148.7531382,0,1,0,0,0,1878,2047,1823,744,1570,-1.053178185,1.172139013,1.888911352,0.47674061,2.314269462,-0.094051398,0.226970291,5.483688777,-0.885772945,5.97177294,11,7,1
874.5001455,158.2420156,-100.4669332,-282.7852509,-233.0134823,1044,-4,-57,-290.78,-180,444.4031859,498.5415815,291.6108314,229.1290416,194.9148294,345.9292286,387.210145,227.2318661,195.8524062,133.759466,-248,-766,-810,-758,-1304,1685,1575.4,626,151,151,-1.139287684,0.864233791,-0.423428848,-0.152267994,-1.818101163,0.001352828,-0.301526696,-0.360162552,-1.041211956,3.61760542,966.513024,886.7638585,357.3711143,230.0833774,296.3317429,236.2745086,1044,170,164,290.78,180,419.3851881,381.8633944,205.3559272,211.3084406,190.9467933,327.8024623,324.5445244,167.5975183,182.214311,131.8418717,0.5,0,0,0,0,1685,1575.4,810,758,1304,-1.059099698,1.110033438,0.954320103,0.356434168,1.962448072,-0.179202774,-0.370829849,-0.333930388,-1.077739425,3.907626948,11,7,2
885.9357636,150.7638744,-102.9068674,-278.5864001,-237.8173275,1052,-13.5,-64,-295.5,-174,449.0415358,523.7721333,296.1800519,227.9799144,209.7347247,347.0999645,401.389797,218.6548296,195.6309839,140.4714642,-562,-972,-1457,-725,-1407,1743,2047,625,146,199,-1.141789042,0.918649252,-0.61956226,-0.100382908,-2.106847071,0.228510028,0.048140728,0.805625018,-1.054585167,4.934571582,975.8940567,903.1893452,370.7728937,225.9325632,294.739399,240.4219778,1052,171,152,295.5,174,413.224594,399.4233301,217.3646017,206.6626099,206.7423676,321.8567383,338.5099973,168.95722,179.2338485,138.9949284,0,0,0,0,1,1743,2047,1457,725,1407,-0.99703059,1.193498099,1.432791443,0.343330309,2.215008509,-0.137395945,0.27941139,2.017028205,-1.121724006,5.200230206,11,7,3
876.9725225,158.683167,-85.77347997,-281.3626727,-227.9777875,1049,1.25,-71.91,-284.5,-170,441.3114443,494.592727,275.1470577,224.7454858,210.8629509,341.8279708,383.5719684,205.1858462,193.151571,136.6090877,-523,-768,-987,-710,-1265.7,1756,2047,673,144,143,-1.196610454,0.902241561,-0.40486348,-0.14858047,-2.305556242,0.178363293,-0.198264504,0.176176776,-1.112357283,5.786699481,965.7934912,892.4844947,350.695786,216.1650507,293.2381184,230.6333164,1049,159,159,284.5,170,409.0170488,383.1033564,190.5699541,209.0063205,207.953718,318.5582765,324.5365268,147.6300736,181.3974647,135.1509013,0,0,0,0,0.66924,1756,2047,987,710,1265.7,-1.08729797,1.151036607,1.224720796,0.330784029,2.413133435,-0.085130731,-0.205849729,0.626222516,-1.166342788,6.089609936,11,7,4
883.4864501,143.2329871,-109.7743041,-277.624088,-243.3831833,1046,2.5,-70,-282.5,-180,447.535297,518.3296743,296.6377423,228.3310662,203.0649025,345.7134206,398.0541958,226.1325337,195.142603,139.8120414,-670,-933,-1098.7,-715,-1176,1746.9,1953.8,530.14,143,75,-1.12208628,0.784518803,-0.502982175,-0.161323737,-2.011233203,0.156218134,-0.266705401,-0.16354794,-1.065901771,3.965279046,974.3843709,898.4683242,373.2280459,232.3862617,292.1111978,244.2626438,1046,170,149,282.5,180,416.6274079,387.0747883,214.5261086,209.4693709,202.0056679,323.7863203,334.5867353,177.234185,180.7509067,139.3153958,0,0,0.95847,0,1,1746.9,1953.8,1098.7,715,1176,-1.001182798,1.03043408,1.062220795,0.377022659,2.049234157,-0.136653823,-0.355112271,0.135780032,-1.10616581,4.044819497,11,7,5
872.9791913,102.1478135,-116.0336806,-330.8592442,90.14361821,1055,-27,-70,-237,111,468.1409459,525.555489,314.6107821,325.1841283,228.3159882,362.6463029,389.0469869,243.9984764,286.7698614,201.2825985,-701,-1958,-1434.2,-964,-419,1822,1476.9,795,231,1148,-1.201559257,0.621476259,-0.784122999,-0.279384162,0.457350488,0.301203945,0.323644783,0.446580363,-1.18691734,-0.448116747,950.5705501,898.5845417,367.9939597,248.3913157,362.1431025,207.8703369,1055,178,175,237,164.33,416.8602375,388.7963973,225.2157725,289.9214141,130.4874985,324.8035115,330.0298291,173.2091842,260.1447793,97.68127416,0,0,0,0,1,1822,1958,1434.2,964,1148,-1.041627012,1.137894422,1.493098997,0.515933663,1.676469351,-0.075323119,-0.025341912,2.334178502,-1.178273875,4.32204965,11,8,1
871.2254815,104.1091367,-100.8507669,-328.2547345,72.68699474,1056.5,-27.5,-57,-233,67.5655,465.8241886,527.179874,315.9773767,314.7649839,219.4953947,361.2189511,391.4735779,246.6347457,279.9116738,191.4182299,-602,-2043.6,-1361.1,-937,-442,1799,1489,882,227,907,-1.207055245,0.578958571,-0.727373929,-0.261078517,0.572702436,0.190422605,0.395190346,0.23691731,-1.243686114,-0.221768803,945.0280414,894.6349529,369.7049191,248.5020438,355.8560296,194.2400364,1056.5,186,177,233,156,419.0879556,389.8922097,219.6243515,283.1707943,125.3676646,326.8926745,330.2094053,170.5875131,256.4406576,90.72770838,1,0,0,0,1,1799,2043.6,1361.1,937,907,-1.078898541,1.158577396,1.398883507,0.475201534,1.844261473,-0.097233189,0.055042912,1.848516332,-1.246422573,4.919181709,11,8,2
866.8770039,108.676539,-101.0639664,-332.3393338,69.16039281,1053,-10,-48.75,-235,76,468.605848,527.6475076,321.5233609,310.9552248,214.0010128,363.6375612,388.4205527,254.6011232,278.5420122,187.2136959,-705.71,-2048,-1390,-941.44,-647,2018,1437,1272,248,723,-1.195221498,0.514735038,-0.656498464,-0.241698864,0.401561652,0.310824126,0.468289582,0.253136556,-1.271092089,-0.621916772,942.7262848,891.7307429,369.676607,253.8779584,356.0243186,191.5247946,1053,176,183.5,236,155,419.3585553,391.7897807,221.6078644,283.5156313,117.8214293,326.8823276,332.7853003,172.5931423,257.9381274,87.84177433,0,0,0,0,0,2018,2048,1390,941.44,723,-1.043641695,1.161837981,1.381994666,0.427864341,1.524408641,-0.052518466,0.116671877,1.800835349,-1.294632461,2.706218368,11,8,3
866.9734369,95.78726943,-94.28815857,-329.8994285,65.09991087,1055.15,-19,-52.5,-230,57.5,461.2016614,527.2465651,304.441809,309.4851289,214.8921909,357.4775634,388.4432964,233.9718564,277.5009924,187.3681544,-607,-2048,-1227,-928,-369,1768,1327,967,224,829,-1.248791496,0.615958104,-0.642459703,-0.273345557,0.621305034,0.293264136,0.128413807,0.339016386,-1.295989777,-0.267882548,939.5637442,890.0051655,370.9800017,236.1377899,351.3407058,189.0326263,1055.15,174,167.975,230,153.94,414.9954864,386.6215136,213.9894185,284.8988603,121.1122166,323.5225332,334.3670277,164.7075084,259.1790944,86.80082201,0,0.79338,0,0,1,1768,2048,1227,928,829,-1.118208292,1.040221583,1.379033189,0.438246139,1.87931802,-0.067882224,-0.318440738,1.448135162,-1.312246463,4.78177185,11,8,4
